user_id,order_id,product_id,category_id,product_name
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8efc1193-e176-41ec-9715-afe5a7f14653,1001,iPhone 7P/8P Clear HD Case
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac4-17b5-43c8-b578-d7f4c357bd4b,1001,iPhone 7P/8P TH 21 Dark Back Black Bumper
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f360ddd-4f3c-4bdd-8e07-b06bec4d24a7,1001,iPhone 6p/6sp/7p/8p  Glitter 3D Bling Sparkle Flowing Liquid Transparent Case - YELLOW
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f3610a6-3979-404f-b5c8-485a2dd37a96,1001,iPhone 6p/6sp/7p/8p  Glitter 3D Bling Sparkle Flowing Liquid Transparent Case - RED
1107,8f723a08-14e3-4534-b764-54ce7ca31199,4785,1003,iPhone 6p/6sp/7p/8p  Glitter 3D Bling Sparkle Flowing Liquid Transparent Case - BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f25e307-0e86-43c3-84af-9ebcef40f8e3,1001,iPhone 7 Plus / 8 Plus Leather Wallet Fashion Case w/ 2 Card Slot - RED
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f25e1eb-7771-457b-8fe8-7fda3bfa0d6b,1001,iPhone 7 Plus / 8 Plus Leather Wallet Fashion Case w/ 2 Card Slot - BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6abe-f9ee-4c9f-b4d7-9f30751c2459,1002,iPhone 7/8 Matte Strong Colored Sides Slim Case BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-79df-468e-8c71-469862e2c708,1002,iPhone 7/8 Matte Strong Colored Sides Slim Case Clear Back TEAL
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-7021-431e-bd4c-3cb1ccff1fe0,1002,iPhone 7/8 Matte Strong Colored Sides Slim Case Clear Back YELLOW
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-9e07-4150-8222-eee30e8915c8,1002,iPhone 7/8 Matte Strong Colored Sides Slim Case GREEN
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8effb0ca-8cf1-43a4-9b09-8251de5c4fd1,1002,iPhone 7/8 Matte Strong Colored Sides Slim Case - RED
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6aca-7017-43c7-8028-a918c52d7a25,1001,iPhone 7P/8P Fashion Case-Black
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac9-af82-44ca-894c-26c1e8c6f334,"1003,1001",iPhone 6P/7P/8P Back Solid Bumper Soft Case - MID GREEN
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac9-d712-4bf2-b1b3-989cc68a823a,"1003,1001",iPhone 6P/7P/8P Back Solid Bumper Soft Case - BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f25e116-4ab5-44b3-8d63-9f0ef77da0f8,1001,iPhone 7 Plus / 8 Plus Leather Wallet Fashion Case w/ 2 Card Slot - BROWN
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1169-12a4-4c7b-a2dc-74509a36d406,1002,iPhone 7/8 Magnetic Holster Hybrid Technology Military Grade Case - BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8ee7c891-df31-44c4-97df-91b04b9c46ed,1000,iPhone X/XS Soft-touch grip TPU case - RED
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6abc-df29-440d-a188-777d60a7a6d1,1002,iPhone 7/8 Soft-touch grip TPU case - BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6abc-e555-45de-91e7-c736ff19705a,1002,iPhone 7/8 Soft-touch grip TPU case - PEACH
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6abc-568f-491b-a370-c0f9575ad5b1,1002,iPhone 7/8 Soft-touch grip TPU case - WHITE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ab8-9b88-47d3-946e-d82f125ab4fe,1002,iPhone 6/7/8 Wicker Design Silicone Case-BROWN
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ab8-cdeb-4803-83ae-39fe9cda7c38,1002,iPhone 6/7/8 Wicker Design Silicone Case-Gray
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac1-ae52-455a-bf6d-15f73b5b6f94,1002,iPhone 7/8 TPU Hybrid Protection Case - WHITE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac1-8fed-4cc6-8cda-c6b7b1e48d68,1002,iPhone 7/8 TPU Hybrid Protection Case - BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac1-a134-4f7b-a053-6fe66f7b534d,1002,iPhone 7/8 TPU Hybrid Protection Case - SILVER
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6aba-6aec-4342-aa33-965844af1703,1002,iPhone 6/7/8 Heavy Duty Defender Case with Grip - BLACK / BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6aba-2fec-4aab-b9b6-a3e6a37f7f37,1002,iPhone 6/7/8 Heavy Duty Defender Case with Grip - RED / BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6abb-c25e-4036-9b29-212295fe99ec,1002,iPhone 6/7/8  Heavy Duty Defender Case with Grip - GRAY / WHITE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ab8-9080-4f5d-b7f5-ed1ac7fe7c99,1002,iPhone 7/8 Wicker Design Silicone Case-Sand Pink
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ab8-e79c-43d1-a024-b5e25b3f8986,1002,iPhone 6/7/8 Wicker Design Silicone Case-Maroon
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac2-d1a1-478b-891c-f86915489cf2,1002,iPhone 6/7/8   Dual Layer Impact Shockproof Cover-Brown
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6abd-c60f-4c50-b6ad-f4103dc6bd87,1002,iPhone 7/8 Leather Soft Case
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1168-7b9f-4bbb-b4cb-ca185f52c30d,1002,"iPhone 7/8 TPU ""JELLY"" Case - CLEAR"
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f3bfcee-d816-4123-b72f-8b32d9d5bc21,1002,iPhone 6/6S/7/8 Protective Glitter Liquid Defender Case- BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f361735-88c9-4e05-a078-3354e958db40,1002,iPhone 6/6S/7/8 Protective Glitter Liquid Defender Case- PURPLE
